,id,cid,short_title,title,unique_version,installation_date_criterion_left,installation_date_criterion_right,aida_url,legifrance_url,classements_with_alineas,enriched_from_id
224,681996168055040997,JORFTEXT000000347845,Arrêté du 22 septembre 1994,Arrêté du 22 septembre 1994 relatif aux exploitations de carrières,True,,,https://aida.ineris.fr/consultation_document/5809,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000347845,"[{""rubrique"": ""2510"", ""regime"": ""A"", ""alineas"": []}]",482141131103240405
225,972550083949184946,JORFTEXT000000369299,Arrêté du 30 juin 1997,"Arrêté du 30 juin 1997 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 2575 (Abrasives [emploi de matières] telles que sables, corindon, grenailles métalliques, etc., sur un matériau quelconque pour gravure, dépolissage, décapage, grainage)",True,,,https://aida.ineris.fr/consultation_document/5715,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000369299,"[{""rubrique"": ""2575"", ""regime"": ""D"", ""alineas"": []}]",331329536763649133
226,177022640971651544,JORFTEXT000000369301,Arrêté du 30 juin 1997,"Arrêté du 30 juin 1997 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 2524 (Minéraux naturels ou artificiels tels que le marbre, le granit, l'ardoise, le verre, etc. [ateliers de taillage, sciage et polissage de])",True,,,https://aida.ineris.fr/consultation_document/5699,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000369301,"[{""rubrique"": ""2524"", ""regime"": ""D"", ""alineas"": []}]",595515626296594874
227,199325119121549063,JORFTEXT000000369330,Arrêté du 30 juin 1997,"Arrêté du 30 juin 1997 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 2517 (Station de transit de produits minéraux solides, à l'exclusion de ceux visés par d'autres rubriques)",True,,,https://aida.ineris.fr/consultation_document/5693,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000369330,"[{""rubrique"": ""2517"", ""regime"": ""D"", ""alineas"": []}]",788158527536523728
228,323987615908186172,JORFTEXT000000369331,Arrêté du 30 juin 1997,"Arrêté du 30 juin 1997 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 2516 (Station de transit de produits minéraux pulvérulents non ensachés tels que ciments, plâtres, chaux, sables fillérisés)",True,,,https://aida.ineris.fr/consultation_document/5691,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000369331,"[{""rubrique"": ""2516"", ""regime"": ""D"", ""alineas"": []}]",885903690286909221
229,467328246979111941,JORFTEXT000000392482,Arrêté du 23 décembre 1998,"Arrêté du 23/12/98 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous « l'une ou plusieurs des rubriques nos 4510, 4741 ou 4745 »",True,,,https://aida.ineris.fr/consultation_document/35352,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000392482,"[{""rubrique"": ""4510"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4741"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4745"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""1172"", ""regime"": ""D"", ""alineas"": []}]",853988773599718340
230,742450913087315285,JORFTEXT000000399672,Arrêté du 3 mai 2000,"Arrêté du 3 mai 2000 relatif aux prescriptions applicables aux installations classées pour la protection de l'environnement soumises à autorisation sous la rubrique 2251 (Préparation, conditionnement de vin, la capacité de production étant supérieure à 20 000 hl/an)",True,,,https://aida.ineris.fr/consultation_document/5491,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000399672,"[{""rubrique"": ""2251"", ""regime"": ""A"", ""alineas"": []}]",727891443884535349
231,739164925142458392,JORFTEXT000000411785,Arrêté du 12 mars 2003,Arrêté du 12 mars 2003 relatif à l'industrie du verre et de la fibre minérale ,True,,,https://aida.ineris.fr/consultation_document/5235,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000411785,"[{""rubrique"": ""2530"", ""regime"": ""A"", ""alineas"": []}, {""rubrique"": ""2531"", ""regime"": ""A"", ""alineas"": []}]",84427679355645443
232,716371089813673753,JORFTEXT000000413047,Arrêté du 2 mai 2002,Arrêté du 02/05/02 relatif aux prescriptions générales applicables aux installations classées soumises à déclaration sous la rubrique 2940,True,,,https://aida.ineris.fr/consultation_document/5323,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000413047,"[{""rubrique"": ""2940"", ""regime"": ""D"", ""alineas"": []}]",941356786850461807
233,869162286932941850,JORFTEXT000000419523,Arrêté du 12 février 2003,"Arrêté du 12 février 2003 relatif aux prescriptions applicables aux installations classées soumises à autorisation sous la rubrique 2730 traitement de sous-produits d'origine animale, y compris débris, issues et cadavres, à l'exclusion des activités visées par d'autres rubriques de la nomenclature, des établissements de diagnostic, de recherche et d'enseignement ",True,,,https://aida.ineris.fr/consultation_document/5245,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000419523,"[{""rubrique"": ""2730"", ""regime"": ""A"", ""alineas"": []}]",796241831451445519
